oid_bike_movement,geometry
5baeab522f38432c20ed1d79,"LINESTRING (-3.67072499972222 40.4274666, -3.67057329972222 40.42813, -3.6706066 40.429188, -3.67595079972222 40.4297864997222, -3.6782273 40.4304776, -3.67802009972222 40.4330865, -3.67772049972222 40.4347476, -3.67783229972222 40.435217, -3.6794208 40.4359700997222, -3.68087749972222 40.4359516, -3.68387529972222 40.43618060000001, -3.68539509972222 40.43621579972221, -3.68613809972222 40.43923649972221, -3.68642599972222 40.439475, -3.67072499972222 40.4274666, -3.67057329972222 40.42813, -3.6706066 40.429188, -3.67595079972222 40.4297864997222, -3.6782273 40.4304776, -3.67802009972222 40.4330865, -3.67772049972222 40.4347476, -3.67783229972222 40.435217, -3.6794208 40.4359700997222, -3.68087749972222 40.4359516, -3.68387529972222 40.43618060000001, -3.68539509972222 40.43621579972221, -3.68613809972222 40.43923649972221, -3.68642599972222 40.439475)"
5b92fbd82f38435fe0fb48e1,"LINESTRING (-3.66941279972222 40.4159896, -3.6697673 40.4162395997222, -3.67043499972222 40.4161335, -3.6719941 40.4163337997222, -3.67486129972222 40.4158929997222, -3.6765153 40.4156790997222, -3.67646499972222 40.4166315, -3.67668509972222 40.4169126, -3.6778336 40.4169515, -3.67821249972222 40.4167368, -3.67808199972222 40.41624279972221, -3.6779131 40.41567879999999, -3.677817 40.4153560997222, -3.67862629972222 40.4154156, -3.67922659972222 40.4147103, -3.67872 40.4124205997222, -3.6791108 40.4107357997222, -3.68116809972222 40.4101902997222, -3.68250909972222 40.41079859972221, -3.68252349972222 40.41079609972221, -3.6810113 40.4114598, -3.6810695 40.4125291, -3.682163 40.4134097997222, -3.6822523 40.4136572997222, -3.681327 40.4145508, -3.6820933 40.415716, -3.68249309972222 40.41604759972221, -3.68268949972222 40.417279, -3.683075 40.41748079972221, -3.68326699972222 40.417608, -3.68308649972222 40.4177104997222, -3.682151600000001 40.41842809972221, -3.68265 40.4193155, -3.6833656 40.41985999972221, -3.6831201 40.4198468, -3.6832101 40.4199131, -3.68338449972222 40.41993899972221, -3.6842625 40.4203691, -3.68439499972222 40.4202925, -3.6851546 40.41976999972221, -3.68548879972222 40.419257, -3.685274 40.41875529999999, -3.6831236 40.4192346, -3.6815918 40.4203203, -3.6807395 40.4192746, -3.68070949972222 40.4184318, -3.68028459972222 40.4167010997222, -3.6824351 40.41576799972221, -3.6840353 40.4151086, -3.68329159972222 40.41297409972221, -3.682319 40.4111265, -3.6822891 40.4110701, -3.679545 40.4102935, -3.67863959972222 40.4118295, -3.67895899972222 40.4132912997222, -3.6787005 40.4147833)"
5ba02bd72f38433744cf755e,"LINESTRING (-3.711261799999999 40.43153179999999, -3.7087248 40.4315350997222, -3.70820749972222 40.43171399972221, -3.707606299999999 40.43153279972221, -3.7044155 40.4314024997222, -3.70259459972222 40.4296798, -3.70215929972222 40.42894879999999, -3.70193199972222 40.4277475, -3.70063129972222 40.42640959972221, -3.69827929972222 40.4266009997222, -3.69792459972222 40.42475149972221, -3.6988701 40.4232541, -3.699421 40.4225768, -3.6998598 40.4220765997222, -3.7004695 40.4210927997222, -3.7005843 40.4208149997222, -3.70024549972222 40.4199186, -3.69831159972222 40.41935479999999, -3.691787 40.4196656, -3.68918699972222 40.4202822997222, -3.68779529972222 40.4203547997222, -3.68268379972222 40.4213579997222, -3.68481929972222 40.4207441, -3.6887343 40.4189105, -3.68885759972222 40.415475, -3.68876749972222 40.4126132997222, -3.68863459972222 40.4098972997222, -3.68846229972222 40.40728849972221, -3.6850711 40.4055510997222, -3.68156909972222 40.4046463)"
5bba89942f38432ff0139122,"LINESTRING (-3.6926763 40.40757199999999, -3.6926763 40.40757199999999, -3.6903003 40.40500779972221, -3.6903003 40.40500779972221, -3.68807909972222 40.4025071, -3.68807909972222 40.4025071)"
5ba966012f384322cc678778,"LINESTRING (-3.67065429972222 40.4291951, -3.67212529972222 40.4310125, -3.67152199972222 40.4318000997222, -3.6703195 40.43457959972221, -3.6716666 40.4375968, -3.67439999972222 40.440407, -3.67601559972222 40.4430120997222)"
5ba966132f384322cc6797d6,"LINESTRING (-3.6836738 40.4307555997222, -3.6797713 40.43037899999999, -3.6797431 40.42865259972221, -3.68016129972222 40.4259811, -3.6801713 40.42372579972221)"
5bac09bb2f384335f8d43f57,"LINESTRING (-3.6924443 40.40835079999999, -3.69243899972222 40.40952109972221, -3.6937495 40.4131215, -3.69432159972222 40.41736399972221, -3.69238659972222 40.4205696, -3.6906905 40.42466779999999, -3.6895733 40.4284085997222, -3.68875149972222 40.4316334997222, -3.6891166 40.4358985, -3.69121349972222 40.43933499972221, -3.6920161 40.4412172997222, -3.6915775 40.4450158, -3.69548329972222 40.4463829997222, -3.7010651 40.44662999972221, -3.6924443 40.40835079999999, -3.69243899972222 40.40952109972221, -3.6937495 40.4131215, -3.69432159972222 40.41736399972221, -3.69238659972222 40.4205696, -3.6906905 40.42466779999999, -3.6895733 40.4284085997222, -3.68875149972222 40.4316334997222, -3.6891166 40.4358985, -3.69121349972222 40.43933499972221, -3.6920161 40.4412172997222, -3.6915775 40.4450158, -3.69548329972222 40.4463829997222, -3.7010651 40.44662999972221)"
5bad5a8b2f38431554d0d2a1,"LINESTRING (-3.7017598 40.43442209972221, -3.7010238 40.433309, -3.6991163 40.4311549997222, -3.69648209972222 40.4296731, -3.6958538 40.42788779999999, -3.69273609972222 40.4262379997222, -3.69085159972222 40.424652, -3.69223999972222 40.421728, -3.6921305 40.4198142997222, -3.6885406 40.42036399972221, -3.6854195 40.4207194997222, -3.68054799972222 40.421463, -3.7017598 40.43442209972221, -3.7010238 40.433309, -3.6991163 40.4311549997222, -3.69648209972222 40.4296731, -3.6958538 40.42788779999999, -3.69273609972222 40.4262379997222, -3.69085159972222 40.424652, -3.69223999972222 40.421728, -3.6921305 40.4198142997222, -3.6885406 40.42036399972221, -3.6854195 40.4207194997222, -3.68054799972222 40.421463)"
5ba02b852f38433744cf3307,"LINESTRING (-3.67194859972222 40.4297212997222, -3.67283179972222 40.4287235997222, -3.6756036 40.4289495, -3.67811079972222 40.4293331, -3.681912 40.4293586, -3.684264 40.42915359972221, -3.6848358 40.4293776, -3.6861896 40.42935429972221, -3.68912979972222 40.4292324997222, -3.6942596 40.4297648, -3.6975576 40.4296896, -3.70030809972222 40.4311086, -3.7015888 40.4345040997222, -3.702669600000001 40.4348219997222, -3.70729599972222 40.43495129999999, -3.70939349972222 40.4355461, -3.71326709972222 40.4355407997222, -3.7153773 40.4355276, -3.71860899972222 40.4355175, -3.71993149972222 40.4346973)"
5baffdab2f384312b8ad4d58,"LINESTRING (-3.68006359972222 40.4212624997222, -3.6830943 40.4218412997222, -3.6824625 40.4240185, -3.68266049972222 40.4257740997222, -3.6827675 40.42740309972221, -3.68348459972222 40.4277986, -3.68006359972222 40.4212624997222, -3.6830943 40.4218412997222, -3.6824625 40.4240185, -3.68266049972222 40.4257740997222, -3.6827675 40.42740309972221, -3.68348459972222 40.4277986)"
5b9d87c72f38432604cbd1f4,"LINESTRING (-3.6777353 40.4151821, -3.6778805 40.41547929999999, -3.67870329972222 40.417143, -3.6791775 40.41707459972221, -3.679851 40.4159629997222, -3.6793691 40.41354879999999, -3.6793371 40.4128929997222, -3.6799365 40.4151408, -3.6799881 40.4164023, -3.68018549972222 40.4167484997222, -3.68078329972222 40.41887859972221, -3.6817788 40.4209936, -3.68068259972222 40.4192212997222, -3.6803271 40.4172105997222, -3.6797338 40.4152191, -3.6792535 40.4129045, -3.67921459972222 40.4118562997222, -3.68102349972222 40.41146079999999, -3.68225079972222 40.4109136, -3.6796315 40.4101355, -3.67731949972222 40.4109807997222, -3.67657479972222 40.4108006, -3.6772208 40.4098412997222, -3.67788629972222 40.4088275)"
5b944e212f3843443049e8de,"LINESTRING (-3.67057829972222 40.428206, -3.6710015 40.4298142997222, -3.67459859972222 40.4299085997222, -3.677277 40.4300197997222)"
5ba02bc32f38433744cf6335,"LINESTRING (-3.7013433 40.4265097997222, -3.69915079972222 40.4269753, -3.69708479972222 40.42607209972221, -3.69565549972222 40.4280066, -3.6963368 40.42979879999999, -3.69745059972222 40.4320431, -3.698007 40.43318359972221, -3.6982685 40.43382809972221, -3.6990823 40.4349350997222, -3.69930149972222 40.43629979999999, -3.69957299972222 40.4368862997222, -3.7002328 40.4384633, -3.69951559972222 40.4369135997222, -3.6987785 40.43475529972221, -3.69791049972222 40.4331608, -3.69791049972222 40.43221799972221, -3.69914679972222 40.4313982997222, -3.70150809972222 40.42922779972221, -3.70123259972222 40.4290044997222, -3.6979383 40.42804779999999, -3.69552199972222 40.4277659997222)"
5baab7ec2f384333d4d982f1,"LINESTRING (-3.70741079972222 40.4239815997222, -3.70735729972222 40.42518829999999, -3.70776279972222 40.42573099972221, -3.70840859972222 40.4257598, -3.71055959972222 40.4267225997222, -3.70995709972222 40.4288831, -3.7123913 40.4294732997222, -3.7141293 40.42756179972221, -3.7144628 40.4275765, -3.71653959972222 40.4265605)"
5b959e1b2f38433c8cca1e6a,"LINESTRING (-3.69731409972222 40.4033323, -3.69569599972222 40.40431579972221, -3.6925701 40.4079545997222, -3.69332129972222 40.4120935997222, -3.69445809972222 40.41592429999999, -3.6935506 40.4192049997222, -3.6927876 40.4200123, -3.6911105 40.42363229999999, -3.692428 40.42599129972221, -3.6964421 40.42798679972221, -3.697443100000001 40.4279505, -3.70235549972222 40.4290256, -3.7035385 40.4279489997222)"
5b9ed9e62f38433fbce42ba6,"LINESTRING (-3.7106191 40.4034595997222, -3.71081809972222 40.40421309972221, -3.71190309972222 40.4069506, -3.71396209972222 40.4105369997222, -3.713788 40.412469, -3.7135438 40.41517629972221, -3.7132245 40.4172158, -3.7129371 40.41956079972221, -3.71398859972222 40.4226796, -3.71569549972222 40.4244692997222, -3.7141871 40.4267491, -3.71436099972222 40.428032, -3.71455659972222 40.4294130997222, -3.71354609972222 40.4307250997222, -3.7133506 40.4325892997222, -3.71308149972222 40.4362031, -3.7129135 40.4379497997222, -3.71424529972222 40.43926079972221, -3.71480299972222 40.43929179972221)"
5bb693ad2f384321806b9e37,"LINESTRING (-3.69537199972222 40.42797649972221, -3.69537199972222 40.42797649972221, -3.69588159972222 40.4279355997222, -3.69588159972222 40.4279355997222, -3.69633479972222 40.428099, -3.69633479972222 40.428099, -3.696596 40.42801359972221, -3.696596 40.42801359972221, -3.69735699972222 40.42823679999999, -3.69735699972222 40.42823679999999, -3.698135 40.4284175, -3.698135 40.4284175, -3.6990918 40.4283514997222, -3.6990918 40.4283514997222, -3.69968509972222 40.4287319997222, -3.69968509972222 40.4287319997222, -3.7005335 40.4288834997222, -3.7005335 40.4288834997222, -3.7014806 40.42900399972221, -3.7014806 40.42900399972221, -3.7022045 40.42864099972221, -3.7022045 40.42864099972221, -3.7021318 40.4285787997222, -3.7021318 40.4285787997222, -3.7020778 40.4289734997222, -3.7020778 40.4289734997222, -3.70168829972222 40.4292154997222, -3.70168829972222 40.4292154997222, -3.7016 40.4293194997222, -3.7016 40.4293194997222)"
5b944e2a2f3843443049ed0d,"LINESTRING (-3.6739115 40.42600949972221, -3.6735806 40.4291211, -3.675806 40.4299175, -3.6796413 40.4298543)"
5b983fb62f384329345ab385,"LINESTRING (-3.70740079972222 40.4241414997222, -3.70752009972222 40.4227552997222, -3.7082633 40.4207389997222, -3.7095036 40.4186953)"
5ba5718e2f38432188290cb8,"LINESTRING (-3.70184509972222 40.45693679999999, -3.70311229972222 40.4531271, -3.70341429972222 40.45053899972221, -3.70377029972222 40.4464715, -3.7023643 40.4436236, -3.701251 40.44008179999999, -3.6998975 40.4379191, -3.699168100000001 40.4343786, -3.69704709972222 40.4311355, -3.695764 40.4279684997222, -3.6947673 40.42581249972221, -3.69119449972222 40.42573)"
5bb3f1112f38430d780004f8,"LINESTRING (-3.68471059972222 40.4461185997222, -3.68471059972222 40.4461185997222, -3.6855386 40.4473765997222, -3.6855386 40.4473765997222, -3.68586629972222 40.4511359997222, -3.68586629972222 40.4511359997222, -3.69009149972222 40.45173009972221, -3.69009149972222 40.45173009972221, -3.69288799972222 40.4512811, -3.69288799972222 40.4512811, -3.69585199972222 40.4525537997222, -3.69585199972222 40.4525537997222, -3.6978213 40.4528814997222, -3.6978213 40.4528814997222, -3.68471059972222 40.4461185997222, -3.68471059972222 40.4461185997222, -3.6855386 40.4473765997222, -3.6855386 40.4473765997222, -3.68586629972222 40.4511359997222, -3.68586629972222 40.4511359997222, -3.69009149972222 40.45173009972221, -3.69009149972222 40.45173009972221, -3.69288799972222 40.4512811, -3.69288799972222 40.4512811, -3.69585199972222 40.4525537997222, -3.69585199972222 40.4525537997222, -3.6978213 40.4528814997222, -3.6978213 40.4528814997222)"
5bad5a922f38431554d0d8f8,"LINESTRING (-3.6803813 40.42144929972221, -3.6819861 40.4208955, -3.68354349972222 40.4204123, -3.6839205 40.4188114997222, -3.68586379972222 40.4185275997222, -3.68688709972222 40.4179225997222, -3.6872335 40.4172968, -3.6884131 40.4173030997222, -3.68734679972222 40.41796, -3.6855711 40.41865729972221, -3.6833898 40.4191167997222, -3.68192329972222 40.4201315997222, -3.6810998 40.41976829999999, -3.67958499972222 40.4200615997222, -3.6803813 40.42144929972221, -3.6819861 40.4208955, -3.68354349972222 40.4204123, -3.6839205 40.4188114997222, -3.68586379972222 40.4185275997222, -3.68688709972222 40.4179225997222, -3.6872335 40.4172968, -3.6884131 40.4173030997222, -3.68734679972222 40.41796, -3.6855711 40.41865729972221, -3.6833898 40.4191167997222, -3.68192329972222 40.4201315997222, -3.6810998 40.41976829999999, -3.67958499972222 40.4200615997222)"
5ba5718c2f38432188290aeb,"LINESTRING (-3.69773629972222 40.39299749972221, -3.69892429972222 40.3938611, -3.70025279972222 40.3949489997222, -3.70184159972222 40.3960883, -3.7039835 40.3980864997222, -3.70351799972222 40.39934459972221, -3.706948 40.401586, -3.7080245 40.4020511, -3.7110058 40.40247249999999, -3.711297 40.40290399972221, -3.7132501 40.40323679999999, -3.71438649972222 40.4036126, -3.7158163 40.4048190997222, -3.71853299972222 40.4061895, -3.7185241 40.41019179972221, -3.7172098 40.4137465)"
5b9d87952f38432604cbaa8d,"LINESTRING (-3.6696616 40.4165234997222, -3.6725823 40.4166225, -3.67642509972222 40.41683929972221, -3.6787006 40.4172596, -3.68001649972222 40.41986129999999)"
5bac09dd2f384335f8d45e38,"LINESTRING (-3.6749553 40.4159093, -3.6778528 40.4153445, -3.6783036 40.4147966, -3.67896409972222 40.4132925997222, -3.679787 40.4117007997222, -3.683542 40.410857, -3.6868468 40.4100827997222, -3.6891365 40.4095032997222, -3.6912953 40.40908149972221, -3.69176349972222 40.4083650997222, -3.69308449972222 40.40759059972221, -3.69584309972222 40.40689379972221, -3.7003346 40.4057721, -3.7019605 40.4047641, -3.6749553 40.4159093, -3.6778528 40.4153445, -3.6783036 40.4147966, -3.67896409972222 40.4132925997222, -3.679787 40.4117007997222, -3.683542 40.410857, -3.6868468 40.4100827997222, -3.6891365 40.4095032997222, -3.6912953 40.40908149972221, -3.69176349972222 40.4083650997222, -3.69308449972222 40.40759059972221, -3.69584309972222 40.40689379972221, -3.7003346 40.4057721, -3.7019605 40.4047641)"
5b9d87732f38432604cb9391,"LINESTRING (-3.70153759972222 40.441661, -3.70165129972222 40.4420008, -3.7041336 40.44621409972221, -3.70380749972222 40.44624229999999, -3.70259299972222 40.4434935997222, -3.70177429972222 40.44205729999999, -3.7014298 40.4407417997222, -3.702148600000001 40.43863579999999, -3.7069513 40.4387772997222, -3.71111129972222 40.43905729999999, -3.71533159972222 40.439436)"
5ba2ce4f2f38431fe4f20814,"LINESTRING (-3.6980903 40.4022621, -3.69604799972222 40.40413579972221, -3.6959151 40.4042845, -3.69579799972222 40.4049825997222, -3.694998 40.4059893, -3.6941331 40.4067196, -3.69139909972222 40.40864699999999, -3.68872109972222 40.4101896, -3.68893849972222 40.41404659972221, -3.68886309972222 40.4184582997222)"
5baab7f82f384333d4d98daa,"LINESTRING (-3.69572499972222 40.4480447997222, -3.69710649972222 40.448044, -3.69867059972222 40.4485126, -3.7000858 40.44896079999999, -3.70190659972222 40.4483274997222, -3.70268949972222 40.4477526, -3.70351959972222 40.4471263, -3.70371829972222 40.4465587997222, -3.7037053 40.446364, -3.70229799972222 40.44343129999999, -3.70163179972222 40.4419510997222, -3.70123859972222 40.4406019997222, -3.69955049972222 40.4372017997222, -3.6993646 40.43584929999999, -3.70067749972222 40.4359759997222, -3.70207279972222 40.4351090997222)"
5ba6c41b2f38432ca85eb549,"LINESTRING (-3.7070346 40.4056481, -3.70718449972222 40.4100291, -3.7052795 40.4115236, -3.7049351 40.4128602997222)"
5ba1d1342f38433fc8f47166,"LINESTRING (-3.71766109972222 40.434148, -3.71558 40.4345282997222, -3.7153686 40.4366040997222, -3.71528709972222 40.4387035)"
5bb693b62f384321806ba855,"LINESTRING (-3.6880765 40.42472349972221, -3.6880765 40.42472349972221, -3.694424 40.426805, -3.694424 40.426805, -3.6964975 40.4276855, -3.6964975 40.4276855, -3.6993605 40.4278850997222, -3.6993605 40.4278850997222, -3.7041433 40.4285968, -3.7041433 40.4285968)"
5ba571862f38432188290416,"LINESTRING (-3.6820045 40.4503204997222, -3.67900259972222 40.448743, -3.6804646 40.44756399972221, -3.6824823 40.44418329972221, -3.6828725 40.44169349972221, -3.6831301 40.4406175)"
5ba2ce682f38431fe4f21ec9,"LINESTRING (-3.7031911 40.4287885, -3.7023505 40.429025, -3.6995475 40.4309826, -3.69712249972222 40.4317676, -3.69875599972222 40.4316985997222, -3.70212349972222 40.42885809972221)"
5baab8112f384333d4d9a3d3,"LINESTRING (-3.69948029972222 40.4177121, -3.6971853 40.41865849972221, -3.692150100000001 40.4194553, -3.6878836 40.420065, -3.6852146 40.4205395997222, -3.6835968 40.42086499972221, -3.68020449972222 40.4252508, -3.68018109972222 40.4274215, -3.6791803 40.43025659972221, -3.67415679972222 40.43008749972221, -3.69948029972222 40.4177121, -3.6971853 40.41865849972221, -3.692150100000001 40.4194553, -3.6878836 40.420065, -3.6852146 40.4205395997222, -3.6835968 40.42086499972221, -3.68020449972222 40.4252508, -3.68018109972222 40.4274215, -3.6791803 40.43025659972221, -3.67415679972222 40.43008749972221)"
